"Province","Lag_Numeric","Lag_Description","RR","Lower","Upper"
"สงขลา",7,"Lag 7","1.0007","0.9731","1.0291"
"สตูล",7,"Lag 7","0.9346","0.8727","1.0009"
"สมุทรปราการ",7,"Lag 7","1.0031","0.9897","1.0167"
"สมุทรสงคราม",7,"Lag 7","0.9876","0.9481","1.0287"
"สระแก้ว",7,"Lag 7","1.0033","0.9773","1.03"
"สุพรรณบุรี",7,"Lag 7","1.0221","1.0012","1.0435"
"สุราษฎร์ธานี",7,"Lag 7","1.0119","0.9831","1.0415"
"สุโขทัย",7,"Lag 7","1.0071","0.9844","1.0304"
"หนองคาย",7,"Lag 7","1.0053","0.9911","1.0197"
"อุดรธานี",7,"Lag 7","1.005","0.9888","1.0214"
"อุตรดิตถ์",7,"Lag 7","1.0266","0.9982","1.0558"
"อุทัยธานี",7,"Lag 7","1.0182","0.9711","1.0676"
"อุบลราชธานี",7,"Lag 7","1.002","0.9941","1.01"
"เชียงราย",7,"Lag 7","0.9967","0.992","1.0014"
"เชียงใหม่",7,"Lag 7","1.0041","0.9972","1.011"
"เพชรบูรณ์",7,"Lag 7","1.001","0.9709","1.0321"
"เลย",7,"Lag 7","0.9982","0.9859","1.0107"
"แพร่",7,"Lag 7","1.0058","0.9929","1.0188"
"แม่ฮ่องสอน",7,"Lag 7","1.0179","1.0011","1.035"
"กรุงเทพมหานคร",0,"cumulative_Lag 0","1.0056","0.9991","1.0122"
"กาญจนบุรี",0,"cumulative_Lag 0","0.9982","0.9797","1.017"
"กำแพงเพชร",0,"cumulative_Lag 0","1.007","0.9784","1.0364"
"ขอนแก่น",0,"cumulative_Lag 0","1.0109","1.0021","1.0197"
"จันทบุรี",0,"cumulative_Lag 0","1.0303","0.9756","1.088"
"ฉะเชิงเทรา",0,"cumulative_Lag 0","1.0226","1.0017","1.044"
"ชลบุรี",0,"cumulative_Lag 0","1.0057","0.9919","1.0197"
"ตรัง",0,"cumulative_Lag 0","1.035","0.9666","1.1082"
"ตราด",0,"cumulative_Lag 0","1.0118","0.9455","1.0827"
"ตาก",0,"cumulative_Lag 0","1.0142","0.9944","1.0344"
"นครปฐม",0,"cumulative_Lag 0","1.0045","0.9867","1.0227"
"นครพนม",0,"cumulative_Lag 0","0.9947","0.977","1.0127"
"นครราชสีมา",0,"cumulative_Lag 0","1.0143","1.0049","1.0237"
"นครศรีธรรมราช",0,"cumulative_Lag 0","1.0425","1.001","1.0858"
"นครสวรรค์",0,"cumulative_Lag 0","1.0129","0.998","1.028"
"นราธิวาส",0,"cumulative_Lag 0","0.9949","0.9507","1.0412"
"น่าน",0,"cumulative_Lag 0","1.0013","0.9926","1.0101"
"บุรีรัมย์",0,"cumulative_Lag 0","1.0045","0.9811","1.0285"
"ปทุมธานี",0,"cumulative_Lag 0","0.9878","0.9699","1.006"
"ประจวบคีรีขันธ์",0,"cumulative_Lag 0","1.0551","1.0085","1.1038"
"ปราจีนบุรี",0,"cumulative_Lag 0","0.9994","0.9804","1.0187"
"พระนครศรีอยุธยา",0,"cumulative_Lag 0","0.9872","0.9693","1.0055"
"พะเยา",0,"cumulative_Lag 0","0.9989","0.9877","1.0103"
"พิจิตร",0,"cumulative_Lag 0","1.0293","0.9876","1.0728"
"พิษณุโลก",0,"cumulative_Lag 0","1.0162","1.0039","1.0287"
"ภูเก็ต",0,"cumulative_Lag 0","1.0505","0.9944","1.1097"
"มุกดาหาร",0,"cumulative_Lag 0","0.9786","0.9125","1.0495"
"ยะลา",0,"cumulative_Lag 0","0.9654","0.9107","1.0232"
"ระยอง",0,"cumulative_Lag 0","1.0101","0.989","1.0317"
"ราชบุรี",0,"cumulative_Lag 0","1.0184","1.0039","1.0331"
"ลพบุรี",0,"cumulative_Lag 0","1.0202","0.9883","1.0532"
"ลำปาง",0,"cumulative_Lag 0","0.9997","0.9901","1.0094"
"ลำพูน",0,"cumulative_Lag 0","1.0023","0.9844","1.0205"
"สกลนคร",0,"cumulative_Lag 0","1.0061","0.9836","1.0291"
"สงขลา",0,"cumulative_Lag 0","1.0039","0.9768","1.0318"
"สตูล",0,"cumulative_Lag 0","0.9045","0.8456","0.9675"
"สมุทรปราการ",0,"cumulative_Lag 0","1.0182","1.0043","1.0322"
"สมุทรสงคราม",0,"cumulative_Lag 0","0.9929","0.9533","1.0341"
"สระแก้ว",0,"cumulative_Lag 0","0.9908","0.9652","1.0171"
"สุพรรณบุรี",0,"cumulative_Lag 0","1.0297","1.0083","1.0515"
"สุราษฎร์ธานี",0,"cumulative_Lag 0","0.996","0.9679","1.0249"
"สุโขทัย",0,"cumulative_Lag 0","1.0238","1.0016","1.0465"
"หนองคาย",0,"cumulative_Lag 0","1.006","0.9919","1.0202"
"อุดรธานี",0,"cumulative_Lag 0","1.0131","0.9966","1.0299"
"อุตรดิตถ์",0,"cumulative_Lag 0","1.0285","1.0007","1.057"
"อุทัยธานี",0,"cumulative_Lag 0","1.0321","0.9861","1.0802"
"อุบลราชธานี",0,"cumulative_Lag 0","1.0027","0.9949","1.0105"
"เชียงราย",0,"cumulative_Lag 0","0.9969","0.9923","1.0015"
"เชียงใหม่",0,"cumulative_Lag 0","0.9965","0.9897","1.0034"
"เพชรบูรณ์",0,"cumulative_Lag 0","1.0214","0.9917","1.052"
"เลย",0,"cumulative_Lag 0","0.9915","0.9793","1.0039"
"แพร่",0,"cumulative_Lag 0","0.9975","0.9847","1.0104"
"แม่ฮ่องสอน",0,"cumulative_Lag 0","1.0142","0.9984","1.0303"
"กรุงเทพมหานคร",1,"cumulative_Lag 1","1.0092","0.9997","1.0188"
"กาญจนบุรี",1,"cumulative_Lag 1","0.9997","0.9732","1.027"
"กำแพงเพชร",1,"cumulative_Lag 1","1.0166","0.974","1.061"
"ขอนแก่น",1,"cumulative_Lag 1","1.0165","1.0036","1.0296"
"จันทบุรี",1,"cumulative_Lag 1","1.0369","0.9596","1.1204"
"ฉะเชิงเทรา",1,"cumulative_Lag 1","1.0313","1.0006","1.0629"
"ชลบุรี",1,"cumulative_Lag 1","1.0109","0.9907","1.0315"
"ตรัง",1,"cumulative_Lag 1","1.0538","0.9535","1.1647"
"ตราด",1,"cumulative_Lag 1","1.0058","0.9151","1.1054"
"ตาก",1,"cumulative_Lag 1","1.0207","0.9918","1.0505"
"นครปฐม",1,"cumulative_Lag 1","1.0045","0.9786","1.031"
"นครพนม",1,"cumulative_Lag 1","0.9901","0.9638","1.0172"
"นครราชสีมา",1,"cumulative_Lag 1","1.0236","1.01","1.0375"
"นครศรีธรรมราช",1,"cumulative_Lag 1","1.0653","1.004","1.1303"
"นครสวรรค์",1,"cumulative_Lag 1","1.0201","0.9983","1.0423"
"นราธิวาส",1,"cumulative_Lag 1","0.9941","0.9302","1.0624"
"น่าน",1,"cumulative_Lag 1","1.001","0.9885","1.0137"
"บุรีรัมย์",1,"cumulative_Lag 1","1.009","0.9745","1.0448"
"ปทุมธานี",1,"cumulative_Lag 1","0.9842","0.9584","1.0108"
"ประจวบคีรีขันธ์",1,"cumulative_Lag 1","1.0824","1.0142","1.1553"
"ปราจีนบุรี",1,"cumulative_Lag 1","0.9968","0.9697","1.0248"
"พระนครศรีอยุธยา",1,"cumulative_Lag 1","0.9862","0.9601","1.013"
"พะเยา",1,"cumulative_Lag 1","1.0001","0.9838","1.0165"
"พิจิตร",1,"cumulative_Lag 1","1.0536","0.9916","1.1195"
"พิษณุโลก",1,"cumulative_Lag 1","1.0223","1.0044","1.0404"
"ภูเก็ต",1,"cumulative_Lag 1","1.0775","0.9946","1.1674"
"มุกดาหาร",1,"cumulative_Lag 1","0.967","0.8696","1.0752"
"ยะลา",1,"cumulative_Lag 1","0.9516","0.8744","1.0355"
"ระยอง",1,"cumulative_Lag 1","1.0128","0.982","1.0445"
"ราชบุรี",1,"cumulative_Lag 1","1.0298","1.0089","1.0512"
"ลพบุรี",1,"cumulative_Lag 1","1.0317","0.9847","1.081"
"ลำปาง",1,"cumulative_Lag 1","0.9994","0.9855","1.0136"
"ลำพูน",1,"cumulative_Lag 1","1.0009","0.9754","1.0271"
"สกลนคร",1,"cumulative_Lag 1","1.0051","0.9726","1.0388"
"สงขลา",1,"cumulative_Lag 1","1.0066","0.967","1.0478"
"สตูล",1,"cumulative_Lag 1","0.8589","0.7781","0.948"
"สมุทรปราการ",1,"cumulative_Lag 1","1.0299","1.0095","1.0508"
"สมุทรสงคราม",1,"cumulative_Lag 1","0.9959","0.9391","1.0562"
"สระแก้ว",1,"cumulative_Lag 1","0.987","0.9509","1.0246"
"สุพรรณบุรี",1,"cumulative_Lag 1","1.0448","1.0132","1.0773"
"สุราษฎร์ธานี",1,"cumulative_Lag 1","0.9928","0.9519","1.0355"
"สุโขทัย",1,"cumulative_Lag 1","1.036","1.0033","1.0699"
"หนองคาย",1,"cumulative_Lag 1","1.0083","0.9876","1.0295"
"อุดรธานี",1,"cumulative_Lag 1","1.0199","0.9958","1.0445"
"อุตรดิตถ์",1,"cumulative_Lag 1","1.0384","0.9988","1.0796"
"อุทัยธานี",1,"cumulative_Lag 1","1.0507","0.9833","1.1227"
"อุบลราชธานี",1,"cumulative_Lag 1","1.0026","0.9911","1.0142"
"เชียงราย",1,"cumulative_Lag 1","0.9954","0.9889","1.0019"
"เชียงใหม่",1,"cumulative_Lag 1","0.994","0.9841","1.004"
"เพชรบูรณ์",1,"cumulative_Lag 1","1.0309","0.9867","1.0772"
"เลย",1,"cumulative_Lag 1","0.9859","0.9681","1.004"
"แพร่",1,"cumulative_Lag 1","0.9966","0.9779","1.0155"
"แม่ฮ่องสอน",1,"cumulative_Lag 1","1.018","0.9957","1.0408"
"กรุงเทพมหานคร",2,"cumulative_Lag 2","1.011","1.0011","1.0211"
"กาญจนบุรี",2,"cumulative_Lag 2","1.0041","0.9764","1.0325"
"กำแพงเพชร",2,"cumulative_Lag 2","1.0273","0.9796","1.0774"
"ขอนแก่น",2,"cumulative_Lag 2","1.0175","1.0036","1.0316"
"จันทบุรี",2,"cumulative_Lag 2","1.0235","0.9464","1.1069"
"ฉะเชิงเทรา",2,"cumulative_Lag 2","1.0277","0.9954","1.0611"
"ชลบุรี",2,"cumulative_Lag 2","1.0154","0.994","1.0372"
"ตรัง",2,"cumulative_Lag 2","1.0583","0.9517","1.1769"
"ตราด",2,"cumulative_Lag 2","0.9853","0.899","1.0799"
"ตาก",2,"cumulative_Lag 2","1.0202","0.9898","1.0516"
"นครปฐม",2,"cumulative_Lag 2","1.0007","0.9737","1.0285"
"นครพนม",2,"cumulative_Lag 2","0.9861","0.9572","1.0159"
"นครราชสีมา",2,"cumulative_Lag 2","1.0285","1.0143","1.0429"
"นครศรีธรรมราช",2,"cumulative_Lag 2","1.0693","1.0046","1.1382"
"นครสวรรค์",2,"cumulative_Lag 2","1.022","0.9989","1.0457"
"นราธิวาส",2,"cumulative_Lag 2","0.9969","0.9292","1.0695"
"น่าน",2,"cumulative_Lag 2","0.9993","0.9863","1.0125"
"บุรีรัมย์",2,"cumulative_Lag 2","1.0135","0.9758","1.0526"
"ปทุมธานี",2,"cumulative_Lag 2","0.9878","0.9607","1.0156"
"ประจวบคีรีขันธ์",2,"cumulative_Lag 2","1.0842","1.0134","1.16"
"ปราจีนบุรี",2,"cumulative_Lag 2","0.9929","0.9651","1.0216"
"พระนครศรีอยุธยา",2,"cumulative_Lag 2","0.9946","0.9668","1.0233"
"พะเยา",2,"cumulative_Lag 2","1.0028","0.9859","1.02"
"พิจิตร",2,"cumulative_Lag 2","1.0726","1.0051","1.1447"
"พิษณุโลก",2,"cumulative_Lag 2","1.0195","1.001","1.0383"
"ภูเก็ต",2,"cumulative_Lag 2","1.0824","0.9944","1.1782"
"มุกดาหาร",2,"cumulative_Lag 2","0.9634","0.8556","1.0848"
"ยะลา",2,"cumulative_Lag 2","0.9547","0.8742","1.0426"
"ระยอง",2,"cumulative_Lag 2","1.009","0.9768","1.0423"
"ราชบุรี",2,"cumulative_Lag 2","1.0347","1.0133","1.0566"
"ลพบุรี",2,"cumulative_Lag 2","1.0351","0.9845","1.0883"
"ลำปาง",2,"cumulative_Lag 2","0.9993","0.9847","1.0141"
"ลำพูน",2,"cumulative_Lag 2","0.9968","0.9709","1.0234"
"สกลนคร",2,"cumulative_Lag 2","0.9982","0.9642","1.0334"
"สงขลา",2,"cumulative_Lag 2","1.0081","0.9661","1.0519"
"สตูล",2,"cumulative_Lag 2","0.8499","0.765","0.9442"
"สมุทรปราการ",2,"cumulative_Lag 2","1.0357","1.014","1.0579"
"สมุทรสงคราม",2,"cumulative_Lag 2","1.0074","0.9481","1.0704"
"สระแก้ว",2,"cumulative_Lag 2","0.9881","0.9516","1.0259"
"สุพรรณบุรี",2,"cumulative_Lag 2","1.0469","1.0135","1.0814"
"สุราษฎร์ธานี",2,"cumulative_Lag 2","0.9908","0.9472","1.0365"
"สุโขทัย",2,"cumulative_Lag 2","1.0379","1.0026","1.0743"
"หนองคาย",2,"cumulative_Lag 2","1.0077","0.9856","1.0304"
"อุดรธานี",2,"cumulative_Lag 2","1.021","0.9958","1.0468"
"อุตรดิตถ์",2,"cumulative_Lag 2","1.0324","0.9927","1.0738"
"อุทัยธานี",2,"cumulative_Lag 2","1.0572","0.9855","1.1342"
"อุบลราชธานี",2,"cumulative_Lag 2","1.0002","0.9878","1.0127"
"เชียงราย",2,"cumulative_Lag 2","0.9953","0.9889","1.0019"
"เชียงใหม่",2,"cumulative_Lag 2","0.9925","0.9822","1.003"
"เพชรบูรณ์",2,"cumulative_Lag 2","1.0299","0.9815","1.0807"
"เลย",2,"cumulative_Lag 2","0.9827","0.9639","1.0018"
"แพร่",2,"cumulative_Lag 2","0.9972","0.9774","1.0174"
"แม่ฮ่องสอน",2,"cumulative_Lag 2","1.013","0.991","1.0355"
"กรุงเทพมหานคร",3,"cumulative_Lag 3","1.0115","1.0018","1.0212"
"กาญจนบุรี",3,"cumulative_Lag 3","1.01","0.983","1.0378"
"กำแพงเพชร",3,"cumulative_Lag 3","1.0364","0.984","1.0915"
"ขอนแก่น",3,"cumulative_Lag 3","1.0152","1.0014","1.0293"
"จันทบุรี",3,"cumulative_Lag 3","0.9992","0.927","1.0771"
"ฉะเชิงเทรา",3,"cumulative_Lag 3","1.0159","0.9842","1.0486"
"ชลบุรี",3,"cumulative_Lag 3","1.0187","0.9975","1.0403"
"ตรัง",3,"cumulative_Lag 3","1.0536","0.9475","1.1716"
"ตราด",3,"cumulative_Lag 3","0.9571","0.8806","1.0402"
"ตาก",3,"cumulative_Lag 3","1.0146","0.9845","1.0455"
"นครปฐม",3,"cumulative_Lag 3","0.9955","0.9694","1.0223"
"นครพนม",3,"cumulative_Lag 3","0.9822","0.9523","1.0131"
"นครราชสีมา",3,"cumulative_Lag 3","1.0298","1.0159","1.0438"
"นครศรีธรรมราช",3,"cumulative_Lag 3","1.0594","0.9958","1.1271"
"นครสวรรค์",3,"cumulative_Lag 3","1.0203","0.9972","1.0439"
"นราธิวาส",3,"cumulative_Lag 3","1.0019","0.9344","1.0743"
"น่าน",3,"cumulative_Lag 3","0.9968","0.9841","1.0096"
"บุรีรัมย์",3,"cumulative_Lag 3","1.018","0.9787","1.0589"
"ปทุมธานี",3,"cumulative_Lag 3","0.9956","0.9691","1.0229"
"ประจวบคีรีขันธ์",3,"cumulative_Lag 3","1.069","1.0006","1.1422"
"ปราจีนบุรี",3,"cumulative_Lag 3","0.9885","0.9619","1.0158"
"พระนครศรีอยุธยา",3,"cumulative_Lag 3","1.0085","0.9806","1.0372"
"พะเยา",3,"cumulative_Lag 3","1.0062","0.9896","1.023"
"พิจิตร",3,"cumulative_Lag 3","1.0864","1.0166","1.161"
"พิษณุโลก",3,"cumulative_Lag 3","1.0109","0.9927","1.0294"
"ภูเก็ต",3,"cumulative_Lag 3","1.0709","0.984","1.1655"
"มุกดาหาร",3,"cumulative_Lag 3","0.9655","0.8536","1.0921"
"ยะลา",3,"cumulative_Lag 3","0.9687","0.8895","1.055"
"ระยอง",3,"cumulative_Lag 3","1.0011","0.9697","1.0336"
"ราชบุรี",3,"cumulative_Lag 3","1.0343","1.014","1.0549"
"ลพบุรี",3,"cumulative_Lag 3","1.0323","0.9804","1.0869"
"ลำปาง",3,"cumulative_Lag 3","0.9995","0.9852","1.014"
"ลำพูน",3,"cumulative_Lag 3","0.992","0.9676","1.017"
"สกลนคร",3,"cumulative_Lag 3","0.9875","0.9544","1.0219"
"สงขลา",3,"cumulative_Lag 3","1.0086","0.9671","1.052"
"สตูล",3,"cumulative_Lag 3","0.8636","0.7771","0.9596"
"สมุทรปราการ",3,"cumulative_Lag 3","1.0371","1.0156","1.059"
"สมุทรสงคราม",3,"cumulative_Lag 3","1.0238","0.9658","1.0852"
"สระแก้ว",3,"cumulative_Lag 3","0.9927","0.9583","1.0283"
"สุพรรณบุรี",3,"cumulative_Lag 3","1.0408","1.0078","1.0749"
"สุราษฎร์ธานี",3,"cumulative_Lag 3","0.9904","0.9465","1.0363"
"สุโขทัย",3,"cumulative_Lag 3","1.0325","0.9964","1.0698"
"หนองคาย",3,"cumulative_Lag 3","1.0053","0.9831","1.0279"
"อุดรธานี",3,"cumulative_Lag 3","1.0183","0.9937","1.0434"
"อุตรดิตถ์",3,"cumulative_Lag 3","1.017","0.9796","1.0558"
"อุทัยธานี",3,"cumulative_Lag 3","1.0556","0.9829","1.1337"
"อุบลราชธานี",3,"cumulative_Lag 3","0.9964","0.9839","1.009"
"เชียงราย",3,"cumulative_Lag 3","0.9961","0.9901","1.0022"
"เชียงใหม่",3,"cumulative_Lag 3","0.9921","0.9819","1.0023"
"เพชรบูรณ์",3,"cumulative_Lag 3","1.0213","0.9711","1.074"
"เลย",3,"cumulative_Lag 3","0.9813","0.9627","1.0002"
"แพร่",3,"cumulative_Lag 3","0.9993","0.9795","1.0194"
"แม่ฮ่องสอน",3,"cumulative_Lag 3","1.003","0.9823","1.0241"
"กรุงเทพมหานคร",4,"cumulative_Lag 4","1.0112","1.001","1.0215"
"กาญจนบุรี",4,"cumulative_Lag 4","1.0158","0.9871","1.0455"
"กำแพงเพชร",4,"cumulative_Lag 4","1.0393","0.9795","1.1029"
"ขอนแก่น",4,"cumulative_Lag 4","1.0117","0.9971","1.0266"
"จันทบุรี",4,"cumulative_Lag 4","0.9765","0.9008","1.0586"
"ฉะเชิงเทรา",4,"cumulative_Lag 4","1.0019","0.9687","1.0362"
"ชลบุรี",4,"cumulative_Lag 4","1.0201","0.9976","1.0431"
"ตรัง",4,"cumulative_Lag 4","1.0475","0.9351","1.1734"
"ตราด",4,"cumulative_Lag 4","0.9301","0.8504","1.0173"
"ตาก",4,"cumulative_Lag 4","1.0065","0.9747","1.0393"
"นครปฐม",4,"cumulative_Lag 4","0.9918","0.9646","1.0198"
"นครพนม",4,"cumulative_Lag 4","0.9778","0.9455","1.0112"
"นครราชสีมา",4,"cumulative_Lag 4","1.029","1.0143","1.044"
"นครศรีธรรมราช",4,"cumulative_Lag 4","1.0428","0.9762","1.1141"
"นครสวรรค์",4,"cumulative_Lag 4","1.0169","0.9922","1.0423"
"นราธิวาส",4,"cumulative_Lag 4","1.0073","0.9353","1.0849"
"น่าน",4,"cumulative_Lag 4","0.9942","0.9806","1.0079"
"บุรีรัมย์",4,"cumulative_Lag 4","1.0227","0.9795","1.0678"
"ปทุมธานี",4,"cumulative_Lag 4","1.0037","0.9756","1.0326"
"ประจวบคีรีขันธ์",4,"cumulative_Lag 4","1.0502","0.9783","1.1275"
"ปราจีนบุรี",4,"cumulative_Lag 4","0.9848","0.9569","1.0134"
"พระนครศรีอยุธยา",4,"cumulative_Lag 4","1.0214","0.9916","1.052"
"พะเยา",4,"cumulative_Lag 4","1.0086","0.9911","1.0264"
"พิจิตร",4,"cumulative_Lag 4","1.0952","1.0186","1.1776"
"พิษณุโลก",4,"cumulative_Lag 4","1.0008","0.9813","1.0208"
"ภูเก็ต",4,"cumulative_Lag 4","1.0525","0.9609","1.1529"
"มุกดาหาร",4,"cumulative_Lag 4","0.9696","0.8506","1.1053"
"ยะลา",4,"cumulative_Lag 4","0.9847","0.9","1.0773"
"ระยอง",4,"cumulative_Lag 4","0.9923","0.9594","1.0263"
"ราชบุรี",4,"cumulative_Lag 4","1.0306","1.0095","1.0521"
"ลพบุรี",4,"cumulative_Lag 4","1.0261","0.9694","1.086"
"ลำปาง",4,"cumulative_Lag 4","1.0003","0.9851","1.0157"
"ลำพูน",4,"cumulative_Lag 4","0.9892","0.9637","1.0154"
"สกลนคร",4,"cumulative_Lag 4","0.9763","0.9414","1.0126"
"สงขลา",4,"cumulative_Lag 4","1.0088","0.9648","1.0547"
"สตูล",4,"cumulative_Lag 4","0.8816","0.7876","0.9868"
"สมุทรปราการ",4,"cumulative_Lag 4","1.0363","1.0136","1.0595"
"สมุทรสงคราม",4,"cumulative_Lag 4","1.0396","0.978","1.1051"
"สระแก้ว",4,"cumulative_Lag 4","0.9991","0.9627","1.0368"
"สุพรรณบุรี",4,"cumulative_Lag 4","1.0337","0.999","1.0696"
"สุราษฎร์ธานี",4,"cumulative_Lag 4","0.9922","0.945","1.0417"
"สุโขทัย",4,"cumulative_Lag 4","1.0247","0.9856","1.0653"
"หนองคาย",4,"cumulative_Lag 4","1.0027","0.9792","1.0268"
"อุดรธานี",4,"cumulative_Lag 4","1.0144","0.9883","1.0412"
"อุตรดิตถ์",4,"cumulative_Lag 4","1.0015","0.9619","1.0428"
"อุทัยธานี",4,"cumulative_Lag 4","1.052","0.9728","1.1375"
"อุบลราชธานี",4,"cumulative_Lag 4","0.9925","0.9792","1.0061"
"เชียงราย",4,"cumulative_Lag 4","0.9968","0.9906","1.0031"
"เชียงใหม่",4,"cumulative_Lag 4","0.9927","0.982","1.0035"
"เพชรบูรณ์",4,"cumulative_Lag 4","1.0099","0.9558","1.067"
"เลย",4,"cumulative_Lag 4","0.9808","0.9612","1.0009"
"แพร่",4,"cumulative_Lag 4","1.0025","0.9813","1.0241"
"แม่ฮ่องสอน",4,"cumulative_Lag 4","0.9937","0.9713","1.0165"
"กรุงเทพมหานคร",5,"cumulative_Lag 5","1.0109","1","1.022"
"กาญจนบุรี",5,"cumulative_Lag 5","1.0197","0.9889","1.0515"
"กำแพงเพชร",5,"cumulative_Lag 5","1.0319","0.967","1.1011"
"ขอนแก่น",5,"cumulative_Lag 5","1.0091","0.9935","1.0249"
"จันทบุรี",5,"cumulative_Lag 5","0.967","0.8877","1.0533"
"ฉะเชิงเทรา",5,"cumulative_Lag 5","0.9914","0.9564","1.0278"
"ชลบุรี",5,"cumulative_Lag 5","1.0191","0.995","1.0438"
"ตรัง",5,"cumulative_Lag 5","1.0481","0.9285","1.183"
"ตราด",5,"cumulative_Lag 5","0.9125","0.8278","1.0058"
"ตาก",5,"cumulative_Lag 5","0.9987","0.9651","1.0334"
"นครปฐม",5,"cumulative_Lag 5","0.9926","0.9638","1.0223"
"นครพนม",5,"cumulative_Lag 5","0.9723","0.9377","1.0081"
"นครราชสีมา",5,"cumulative_Lag 5","1.0277","1.012","1.0437"
"นครศรีธรรมราช",5,"cumulative_Lag 5","1.027","0.9574","1.1016"
"นครสวรรค์",5,"cumulative_Lag 5","1.0142","0.9878","1.0413"
"นราธิวาส",5,"cumulative_Lag 5","1.011","0.9342","1.0942"
"น่าน",5,"cumulative_Lag 5","0.9922","0.9778","1.0069"
"บุรีรัมย์",5,"cumulative_Lag 5","1.0277","0.9814","1.0761"
"ปทุมธานี",5,"cumulative_Lag 5","1.0076","0.9776","1.0386"
"ประจวบคีรีขันธ์",5,"cumulative_Lag 5","1.0405","0.9647","1.1223"
"ปราจีนบุรี",5,"cumulative_Lag 5","0.9832","0.9535","1.0137"
"พระนครศรีอยุธยา",5,"cumulative_Lag 5","1.0266","0.9949","1.0594"
"พะเยา",5,"cumulative_Lag 5","1.0085","0.9899","1.0275"
"พิจิตร",5,"cumulative_Lag 5","1.0994","1.0169","1.1885"
"พิษณุโลก",5,"cumulative_Lag 5","0.9937","0.9728","1.0151"
"ภูเก็ต",5,"cumulative_Lag 5","1.0364","0.9393","1.1436"
"มุกดาหาร",5,"cumulative_Lag 5","0.9721","0.8465","1.1164"
"ยะลา",5,"cumulative_Lag 5","0.9931","0.9018","1.0938"
"ระยอง",5,"cumulative_Lag 5","0.9858","0.951","1.0219"
"ราชบุรี",5,"cumulative_Lag 5","1.0257","1.0034","1.0485"
"ลพบุรี",5,"cumulative_Lag 5","1.0193","0.9584","1.084"
"ลำปาง",5,"cumulative_Lag 5","1.0019","0.9856","1.0184"
"ลำพูน",5,"cumulative_Lag 5","0.9914","0.9639","1.0198"
"สกลนคร",5,"cumulative_Lag 5","0.9676","0.9302","1.0065"
"สงขลา",5,"cumulative_Lag 5","1.0088","0.9616","1.0584"
"สตูล",5,"cumulative_Lag 5","0.8847","0.7845","0.9977"
"สมุทรปราการ",5,"cumulative_Lag 5","1.0355","1.0112","1.0604"
"สมุทรสงคราม",5,"cumulative_Lag 5","1.0492","0.9833","1.1194"
"สระแก้ว",5,"cumulative_Lag 5","1.0055","0.9664","1.0463"
"สุพรรณบุรี",5,"cumulative_Lag 5","1.0325","0.996","1.0705"
"สุราษฎร์ธานี",5,"cumulative_Lag 5","0.9969","0.9458","1.0507"
"สุโขทัย",5,"cumulative_Lag 5","1.0193","0.9781","1.0622"
"หนองคาย",5,"cumulative_Lag 5","1.0018","0.9768","1.0275"
"อุดรธานี",5,"cumulative_Lag 5","1.012","0.9839","1.041"
"อุตรดิตถ์",5,"cumulative_Lag 5","0.995","0.9524","1.0395"
"อุทัยธานี",5,"cumulative_Lag 5","1.0524","0.9678","1.1444"
"อุบลราชธานี",5,"cumulative_Lag 5","0.9899","0.9756","1.0044"
"เชียงราย",5,"cumulative_Lag 5","0.9967","0.9902","1.0032"
"เชียงใหม่",5,"cumulative_Lag 5","0.9944","0.9832","1.0058"
"เพชรบูรณ์",5,"cumulative_Lag 5","1.0001","0.9433","1.0605"
"เลย",5,"cumulative_Lag 5","0.9805","0.9594","1.0019"
"แพร่",5,"cumulative_Lag 5","1.0068","0.9839","1.0301"
"แม่ฮ่องสอน",5,"cumulative_Lag 5","0.9903","0.9665","1.0147"
"กรุงเทพมหานคร",6,"cumulative_Lag 6","1.0111","0.9998","1.0225"
"กาญจนบุรี",6,"cumulative_Lag 6","1.0203","0.9895","1.0521"
"กำแพงเพชร",6,"cumulative_Lag 6","1.0113","0.9471","1.0799"
"ขอนแก่น",6,"cumulative_Lag 6","1.0087","0.9925","1.0252"
"จันทบุรี",6,"cumulative_Lag 6","0.9782","0.9041","1.0585"
"ฉะเชิงเทรา",6,"cumulative_Lag 6","0.9883","0.9528","1.0252"
"ชลบุรี",6,"cumulative_Lag 6","1.0152","0.9905","1.0405"
"ตรัง",6,"cumulative_Lag 6","1.0605","0.9387","1.1981"
"ตราด",6,"cumulative_Lag 6","0.9092","0.8293","0.9968"
"ตาก",6,"cumulative_Lag 6","0.9929","0.9598","1.0271"
"นครปฐม",6,"cumulative_Lag 6","1","0.9707","1.0302"
"นครพนม",6,"cumulative_Lag 6","0.9652","0.9298","1.002"
"นครราชสีมา",6,"cumulative_Lag 6","1.0269","1.0111","1.0429"
"นครศรีธรรมราช",6,"cumulative_Lag 6","1.0164","0.9481","1.0896"
"นครสวรรค์",6,"cumulative_Lag 6","1.0134","0.9868","1.0408"
"นราธิวาส",6,"cumulative_Lag 6","1.0117","0.9343","1.0956"
"น่าน",6,"cumulative_Lag 6","0.9915","0.9773","1.0059"
"บุรีรัมย์",6,"cumulative_Lag 6","1.033","0.9876","1.0806"
"ปทุมธานี",6,"cumulative_Lag 6","1.0045","0.9743","1.0357"
"ประจวบคีรีขันธ์",6,"cumulative_Lag 6","1.0482","0.9741","1.128"
