"Province","Lag_Numeric","Lag_Description","RR","Lower","Upper"
"สงขลา",7,"Lag 7","1.0017","0.9731","1.0311"
"สตูล",7,"Lag 7","0.9967","0.9421","1.0545"
"สมุทรปราการ",7,"Lag 7","0.9929","0.9764","1.0096"
"สมุทรสงคราม",7,"Lag 7","0.9948","0.9566","1.0345"
"สระแก้ว",7,"Lag 7","1.0058","0.9773","1.0352"
"สุพรรณบุรี",7,"Lag 7","1.0182","0.9948","1.0422"
"สุราษฎร์ธานี",7,"Lag 7","1.0009","0.9695","1.0333"
"สุโขทัย",7,"Lag 7","1.0173","0.9928","1.0424"
"หนองคาย",7,"Lag 7","1.0151","0.9989","1.0316"
"อุดรธานี",7,"Lag 7","0.9984","0.9767","1.0205"
"อุตรดิตถ์",7,"Lag 7","0.9752","0.9356","1.0166"
"อุทัยธานี",7,"Lag 7","1.0226","0.9715","1.0763"
"อุบลราชธานี",7,"Lag 7","1.0027","0.992","1.0135"
"เชียงราย",7,"Lag 7","0.9987","0.9914","1.006"
"เชียงใหม่",7,"Lag 7","1.0052","0.9961","1.0145"
"เพชรบูรณ์",7,"Lag 7","1.0187","0.9795","1.0596"
"เลย",7,"Lag 7","1.0121","0.9961","1.0284"
"แพร่",7,"Lag 7","1.018","1.0015","1.0347"
"แม่ฮ่องสอน",7,"Lag 7","0.9941","0.9738","1.0148"
"กรุงเทพมหานคร",0,"cumulative_Lag 0","1.0132","1.0037","1.0227"
"กาญจนบุรี",0,"cumulative_Lag 0","1.0079","0.9894","1.0268"
"กำแพงเพชร",0,"cumulative_Lag 0","0.9937","0.9594","1.0292"
"ขอนแก่น",0,"cumulative_Lag 0","1.0222","1.0102","1.0344"
"จันทบุรี",0,"cumulative_Lag 0","1.0039","0.9333","1.0798"
"ฉะเชิงเทรา",0,"cumulative_Lag 0","1.0348","1.0125","1.0575"
"ชลบุรี",0,"cumulative_Lag 0","1.0269","1.0094","1.0447"
"ตรัง",0,"cumulative_Lag 0","0.9719","0.8868","1.0652"
"ตราด",0,"cumulative_Lag 0","1.0489","0.967","1.1376"
"ตาก",0,"cumulative_Lag 0","0.9953","0.9727","1.0184"
"นครปฐม",0,"cumulative_Lag 0","1.0141","0.994","1.0346"
"นครพนม",0,"cumulative_Lag 0","1.0065","0.9884","1.0249"
"นครราชสีมา",0,"cumulative_Lag 0","1.0288","1.0154","1.0423"
"นครศรีธรรมราช",0,"cumulative_Lag 0","1.0465","1.0058","1.0888"
"นครสวรรค์",0,"cumulative_Lag 0","1.0103","0.9918","1.0291"
"นราธิวาส",0,"cumulative_Lag 0","0.9778","0.9437","1.013"
"น่าน",0,"cumulative_Lag 0","0.9995","0.9852","1.014"
"บุรีรัมย์",0,"cumulative_Lag 0","1.0182","0.9856","1.0519"
"ปทุมธานี",0,"cumulative_Lag 0","0.9953","0.9744","1.0167"
"ประจวบคีรีขันธ์",0,"cumulative_Lag 0","1.0298","0.979","1.0831"
"ปราจีนบุรี",0,"cumulative_Lag 0","1.0242","1.0005","1.0485"
"พระนครศรีอยุธยา",0,"cumulative_Lag 0","1.0052","0.9851","1.0258"
"พะเยา",0,"cumulative_Lag 0","0.9924","0.9773","1.0077"
"พิจิตร",0,"cumulative_Lag 0","1.0063","0.965","1.0494"
"พิษณุโลก",0,"cumulative_Lag 0","1.0151","0.999","1.0315"
"ภูเก็ต",0,"cumulative_Lag 0","1.0017","0.9358","1.0722"
"มุกดาหาร",0,"cumulative_Lag 0","0.9857","0.8991","1.0806"
"ยะลา",0,"cumulative_Lag 0","1.0217","0.9815","1.0636"
"ระยอง",0,"cumulative_Lag 0","1.0366","1.0108","1.063"
"ราชบุรี",0,"cumulative_Lag 0","1.0247","1.0101","1.0394"
"ลพบุรี",0,"cumulative_Lag 0","1.0791","1.0431","1.1163"
"ลำปาง",0,"cumulative_Lag 0","0.9952","0.9812","1.0093"
"ลำพูน",0,"cumulative_Lag 0","0.9957","0.9774","1.0144"
"สกลนคร",0,"cumulative_Lag 0","0.9999","0.9683","1.0325"
"สงขลา",0,"cumulative_Lag 0","1.0178","0.9895","1.0469"
"สตูล",0,"cumulative_Lag 0","0.9897","0.9368","1.0455"
"สมุทรปราการ",0,"cumulative_Lag 0","1.0149","0.9978","1.0323"
"สมุทรสงคราม",0,"cumulative_Lag 0","0.9891","0.9515","1.0281"
"สระแก้ว",0,"cumulative_Lag 0","1.0173","0.9884","1.047"
"สุพรรณบุรี",0,"cumulative_Lag 0","0.994","0.9706","1.018"
"สุราษฎร์ธานี",0,"cumulative_Lag 0","1.0108","0.9794","1.0432"
"สุโขทัย",0,"cumulative_Lag 0","1.025","1.0007","1.0498"
"หนองคาย",0,"cumulative_Lag 0","1.021","1.0046","1.0376"
"อุดรธานี",0,"cumulative_Lag 0","1.0188","0.9969","1.0412"
"อุตรดิตถ์",0,"cumulative_Lag 0","0.9885","0.95","1.0286"
"อุทัยธานี",0,"cumulative_Lag 0","1.0137","0.9656","1.0643"
"อุบลราชธานี",0,"cumulative_Lag 0","1.0136","1.0031","1.0241"
"เชียงราย",0,"cumulative_Lag 0","0.9939","0.9869","1.001"
"เชียงใหม่",0,"cumulative_Lag 0","1.0086","0.9995","1.0179"
"เพชรบูรณ์",0,"cumulative_Lag 0","1.0173","0.9796","1.0564"
"เลย",0,"cumulative_Lag 0","1.0068","0.9911","1.0228"
"แพร่",0,"cumulative_Lag 0","0.9961","0.9799","1.0126"
"แม่ฮ่องสอน",0,"cumulative_Lag 0","1.0008","0.9821","1.0198"
"กรุงเทพมหานคร",1,"cumulative_Lag 1","1.0239","1.01","1.038"
"กาญจนบุรี",1,"cumulative_Lag 1","1.0124","0.9856","1.0398"
"กำแพงเพชร",1,"cumulative_Lag 1","0.9873","0.9374","1.0397"
"ขอนแก่น",1,"cumulative_Lag 1","1.0339","1.0159","1.0521"
"จันทบุรี",1,"cumulative_Lag 1","1.0032","0.9042","1.1131"
"ฉะเชิงเทรา",1,"cumulative_Lag 1","1.0555","1.0224","1.0897"
"ชลบุรี",1,"cumulative_Lag 1","1.0429","1.0171","1.0694"
"ตรัง",1,"cumulative_Lag 1","0.9548","0.8343","1.0928"
"ตราด",1,"cumulative_Lag 1","1.0854","0.9692","1.2156"
"ตาก",1,"cumulative_Lag 1","0.9919","0.9593","1.0256"
"นครปฐม",1,"cumulative_Lag 1","1.0273","0.9978","1.0576"
"นครพนม",1,"cumulative_Lag 1","1.0078","0.9807","1.0356"
"นครราชสีมา",1,"cumulative_Lag 1","1.0485","1.0289","1.0685"
"นครศรีธรรมราช",1,"cumulative_Lag 1","1.0668","1.0069","1.1303"
"นครสวรรค์",1,"cumulative_Lag 1","1.0174","0.9903","1.0452"
"นราธิวาส",1,"cumulative_Lag 1","0.9678","0.9189","1.0194"
"น่าน",1,"cumulative_Lag 1","1.0011","0.9804","1.0222"
"บุรีรัมย์",1,"cumulative_Lag 1","1.0346","0.9864","1.0852"
"ปทุมธานี",1,"cumulative_Lag 1","0.9968","0.9665","1.0282"
"ประจวบคีรีขันธ์",1,"cumulative_Lag 1","1.0569","0.9828","1.1365"
"ปราจีนบุรี",1,"cumulative_Lag 1","1.0394","1.005","1.075"
"พระนครศรีอยุธยา",1,"cumulative_Lag 1","1.0101","0.9806","1.0404"
"พะเยา",1,"cumulative_Lag 1","0.987","0.9654","1.009"
"พิจิตร",1,"cumulative_Lag 1","1.0106","0.9501","1.0749"
"พิษณุโลก",1,"cumulative_Lag 1","1.0254","1.0019","1.0495"
"ภูเก็ต",1,"cumulative_Lag 1","0.9971","0.9022","1.1021"
"มุกดาหาร",1,"cumulative_Lag 1","0.9691","0.843","1.1141"
"ยะลา",1,"cumulative_Lag 1","1.0369","0.9779","1.0994"
"ระยอง",1,"cumulative_Lag 1","1.053","1.0151","1.0924"
"ราชบุรี",1,"cumulative_Lag 1","1.0372","1.0161","1.0587"
"ลพบุรี",1,"cumulative_Lag 1","1.1214","1.0672","1.1784"
"ลำปาง",1,"cumulative_Lag 1","0.993","0.9729","1.0135"
"ลำพูน",1,"cumulative_Lag 1","0.9963","0.9699","1.0234"
"สกลนคร",1,"cumulative_Lag 1","1.0038","0.9579","1.0518"
"สงขลา",1,"cumulative_Lag 1","1.0289","0.9872","1.0723"
"สตูล",1,"cumulative_Lag 1","0.9833","0.907","1.066"
"สมุทรปราการ",1,"cumulative_Lag 1","1.0252","1.0001","1.0509"
"สมุทรสงคราม",1,"cumulative_Lag 1","0.9934","0.9393","1.0506"
"สระแก้ว",1,"cumulative_Lag 1","1.0286","0.9872","1.0718"
"สุพรรณบุรี",1,"cumulative_Lag 1","0.9919","0.9578","1.0272"
"สุราษฎร์ธานี",1,"cumulative_Lag 1","1.0234","0.977","1.072"
"สุโขทัย",1,"cumulative_Lag 1","1.0359","1.0002","1.0729"
"หนองคาย",1,"cumulative_Lag 1","1.0285","1.0042","1.0533"
"อุดรธานี",1,"cumulative_Lag 1","1.0336","1.0013","1.067"
"อุตรดิตถ์",1,"cumulative_Lag 1","0.9891","0.9347","1.0466"
"อุทัยธานี",1,"cumulative_Lag 1","1.0247","0.9548","1.0998"
"อุบลราชธานี",1,"cumulative_Lag 1","1.0206","1.0052","1.0362"
"เชียงราย",1,"cumulative_Lag 1","0.9903","0.9804","1.0004"
"เชียงใหม่",1,"cumulative_Lag 1","1.0133","0.9999","1.0268"
"เพชรบูรณ์",1,"cumulative_Lag 1","1.0235","0.9678","1.0824"
"เลย",1,"cumulative_Lag 1","1.0065","0.9836","1.0299"
"แพร่",1,"cumulative_Lag 1","0.9929","0.9695","1.0169"
"แม่ฮ่องสอน",1,"cumulative_Lag 1","1.0043","0.9782","1.0311"
"กรุงเทพมหานคร",2,"cumulative_Lag 2","1.0322","1.0176","1.0471"
"กาญจนบุรี",2,"cumulative_Lag 2","1.0137","0.9861","1.0422"
"กำแพงเพชร",2,"cumulative_Lag 2","0.9816","0.9273","1.0391"
"ขอนแก่น",2,"cumulative_Lag 2","1.0359","1.0165","1.0556"
"จันทบุรี",2,"cumulative_Lag 2","0.9993","0.8992","1.1105"
"ฉะเชิงเทรา",2,"cumulative_Lag 2","1.0632","1.0277","1.1"
"ชลบุรี",2,"cumulative_Lag 2","1.0489","1.0216","1.077"
"ตรัง",2,"cumulative_Lag 2","0.9459","0.8186","1.0931"
"ตราด",2,"cumulative_Lag 2","1.1087","0.9932","1.2375"
"ตาก",2,"cumulative_Lag 2","0.9899","0.9556","1.0253"
"นครปฐม",2,"cumulative_Lag 2","1.0393","1.0081","1.0715"
"นครพนม",2,"cumulative_Lag 2","1.0049","0.9751","1.0357"
"นครราชสีมา",2,"cumulative_Lag 2","1.0597","1.0392","1.0807"
"นครศรีธรรมราช",2,"cumulative_Lag 2","1.064","1.001","1.1311"
"นครสวรรค์",2,"cumulative_Lag 2","1.0216","0.9929","1.0511"
"นราธิวาส",2,"cumulative_Lag 2","0.9687","0.9167","1.0237"
"น่าน",2,"cumulative_Lag 2","1.004","0.9822","1.0262"
"บุรีรัมย์",2,"cumulative_Lag 2","1.0489","0.9964","1.1042"
"ปทุมธานี",2,"cumulative_Lag 2","1.0036","0.9715","1.0366"
"ประจวบคีรีขันธ์",2,"cumulative_Lag 2","1.081","1.0027","1.1654"
"ปราจีนบุรี",2,"cumulative_Lag 2","1.0463","1.0107","1.083"
"พระนครศรีอยุธยา",2,"cumulative_Lag 2","1.0144","0.9831","1.0467"
"พะเยา",2,"cumulative_Lag 2","0.9835","0.9612","1.0063"
"พิจิตร",2,"cumulative_Lag 2","1.0131","0.9479","1.0828"
"พิษณุโลก",2,"cumulative_Lag 2","1.0315","1.0067","1.0569"
"ภูเก็ต",2,"cumulative_Lag 2","0.9886","0.8882","1.1003"
"มุกดาหาร",2,"cumulative_Lag 2","0.9518","0.8141","1.1128"
"ยะลา",2,"cumulative_Lag 2","1.0454","0.983","1.1117"
"ระยอง",2,"cumulative_Lag 2","1.0519","1.0123","1.0931"
"ราชบุรี",2,"cumulative_Lag 2","1.0389","1.0174","1.0608"
"ลพบุรี",2,"cumulative_Lag 2","1.1284","1.0705","1.1895"
"ลำปาง",2,"cumulative_Lag 2","0.9932","0.9722","1.0147"
"ลำพูน",2,"cumulative_Lag 2","1.0007","0.9734","1.0289"
"สกลนคร",2,"cumulative_Lag 2","1.0109","0.9624","1.0619"
"สงขลา",2,"cumulative_Lag 2","1.0338","0.9893","1.0804"
"สตูล",2,"cumulative_Lag 2","0.9804","0.8992","1.0689"
"สมุทรปราการ",2,"cumulative_Lag 2","1.031","1.0043","1.0583"
"สมุทรสงคราม",2,"cumulative_Lag 2","1.0107","0.9537","1.0712"
"สระแก้ว",2,"cumulative_Lag 2","1.0345","0.9925","1.0782"
"สุพรรณบุรี",2,"cumulative_Lag 2","0.9935","0.9571","1.0313"
"สุราษฎร์ธานี",2,"cumulative_Lag 2","1.0374","0.987","1.0904"
"สุโขทัย",2,"cumulative_Lag 2","1.0346","0.9965","1.0742"
"หนองคาย",2,"cumulative_Lag 2","1.0244","0.9984","1.051"
"อุดรธานี",2,"cumulative_Lag 2","1.0445","1.01","1.0803"
"อุตรดิตถ์",2,"cumulative_Lag 2","0.9995","0.944","1.0582"
"อุทัยธานี",2,"cumulative_Lag 2","1.0336","0.9587","1.1143"
"อุบลราชธานี",2,"cumulative_Lag 2","1.0218","1.0053","1.0386"
"เชียงราย",2,"cumulative_Lag 2","0.9889","0.9789","0.9991"
"เชียงใหม่",2,"cumulative_Lag 2","1.0144","1.0003","1.0287"
"เพชรบูรณ์",2,"cumulative_Lag 2","1.0204","0.9596","1.085"
"เลย",2,"cumulative_Lag 2","1.0002","0.9762","1.0249"
"แพร่",2,"cumulative_Lag 2","0.9908","0.9663","1.016"
"แม่ฮ่องสอน",2,"cumulative_Lag 2","1.01","0.9842","1.0365"
"กรุงเทพมหานคร",3,"cumulative_Lag 3","1.0384","1.024","1.053"
"กาญจนบุรี",3,"cumulative_Lag 3","1.0129","0.9861","1.0403"
"กำแพงเพชร",3,"cumulative_Lag 3","0.9787","0.9208","1.0402"
"ขอนแก่น",3,"cumulative_Lag 3","1.0307","1.0113","1.0504"
"จันทบุรี",3,"cumulative_Lag 3","0.9946","0.8993","1.1"
"ฉะเชิงเทรา",3,"cumulative_Lag 3","1.0618","1.0263","1.0986"
"ชลบุรี",3,"cumulative_Lag 3","1.0479","1.0211","1.0754"
"ตรัง",3,"cumulative_Lag 3","0.9404","0.813","1.0877"
"ตราด",3,"cumulative_Lag 3","1.1183","1.0123","1.2354"
"ตาก",3,"cumulative_Lag 3","0.9888","0.9546","1.0241"
"นครปฐม",3,"cumulative_Lag 3","1.0499","1.0191","1.0817"
"นครพนม",3,"cumulative_Lag 3","1.0003","0.9693","1.0322"
"นครราชสีมา",3,"cumulative_Lag 3","1.0642","1.044","1.0848"
"นครศรีธรรมราช",3,"cumulative_Lag 3","1.0477","0.9861","1.1132"
"นครสวรรค์",3,"cumulative_Lag 3","1.0239","0.9952","1.0534"
"นราธิวาส",3,"cumulative_Lag 3","0.9782","0.9257","1.0336"
"น่าน",3,"cumulative_Lag 3","1.0068","0.9852","1.0288"
"บุรีรัมย์",3,"cumulative_Lag 3","1.0605","1.0057","1.1183"
"ปทุมธานี",3,"cumulative_Lag 3","1.0135","0.9818","1.0461"
"ประจวบคีรีขันธ์",3,"cumulative_Lag 3","1.1018","1.0236","1.186"
"ปราจีนบุรี",3,"cumulative_Lag 3","1.0464","1.0123","1.0816"
"พระนครศรีอยุธยา",3,"cumulative_Lag 3","1.0181","0.9871","1.0501"
"พะเยา",3,"cumulative_Lag 3","0.9815","0.9597","1.0039"
"พิจิตร",3,"cumulative_Lag 3","1.0145","0.9476","1.0862"
"พิษณุโลก",3,"cumulative_Lag 3","1.0346","1.0098","1.0599"
"ภูเก็ต",3,"cumulative_Lag 3","0.9803","0.8803","1.0917"
"มุกดาหาร",3,"cumulative_Lag 3","0.9362","0.7946","1.103"
"ยะลา",3,"cumulative_Lag 3","1.0473","0.986","1.1124"
"ระยอง",3,"cumulative_Lag 3","1.0401","1.002","1.0796"
"ราชบุรี",3,"cumulative_Lag 3","1.0331","1.0129","1.0536"
"ลพบุรี",3,"cumulative_Lag 3","1.111","1.0529","1.1723"
"ลำปาง",3,"cumulative_Lag 3","0.9952","0.9745","1.0164"
"ลำพูน",3,"cumulative_Lag 3","1.0073","0.9807","1.0347"
"สกลนคร",3,"cumulative_Lag 3","1.0198","0.9713","1.0707"
"สงขลา",3,"cumulative_Lag 3","1.0341","0.9897","1.0805"
"สตูล",3,"cumulative_Lag 3","0.9799","0.8984","1.0687"
"สมุทรปราการ",3,"cumulative_Lag 3","1.0327","1.0063","1.0598"
"สมุทรสงคราม",3,"cumulative_Lag 3","1.0367","0.9801","1.0965"
"สระแก้ว",3,"cumulative_Lag 3","1.0363","0.9971","1.0772"
"สุพรรณบุรี",3,"cumulative_Lag 3","0.9987","0.962","1.0368"
"สุราษฎร์ธานี",3,"cumulative_Lag 3","1.0517","1.0003","1.1059"
"สุโขทัย",3,"cumulative_Lag 3","1.0256","0.987","1.0657"
"หนองคาย",3,"cumulative_Lag 3","1.0131","0.9873","1.0396"
"อุดรธานี",3,"cumulative_Lag 3","1.0519","1.0173","1.0876"
"อุตรดิตถ์",3,"cumulative_Lag 3","1.0151","0.9615","1.0717"
"อุทัยธานี",3,"cumulative_Lag 3","1.0417","0.9642","1.1254"
"อุบลราชธานี",3,"cumulative_Lag 3","1.0189","1.0022","1.0359"
"เชียงราย",3,"cumulative_Lag 3","0.9891","0.9797","0.9985"
"เชียงใหม่",3,"cumulative_Lag 3","1.0133","0.9995","1.0274"
"เพชรบูรณ์",3,"cumulative_Lag 3","1.0117","0.9484","1.0793"
"เลย",3,"cumulative_Lag 3","0.9909","0.967","1.0154"
"แพร่",3,"cumulative_Lag 3","0.9906","0.9663","1.0155"
"แม่ฮ่องสอน",3,"cumulative_Lag 3","1.0166","0.9922","1.0416"
"กรุงเทพมหานคร",4,"cumulative_Lag 4","1.0427","1.0275","1.0582"
"กาญจนบุรี",4,"cumulative_Lag 4","1.011","0.9827","1.0401"
"กำแพงเพชร",4,"cumulative_Lag 4","0.9811","0.9157","1.0511"
"ขอนแก่น",4,"cumulative_Lag 4","1.0223","1.0018","1.0432"
"จันทบุรี",4,"cumulative_Lag 4","0.9929","0.8919","1.1054"
"ฉะเชิงเทรา",4,"cumulative_Lag 4","1.0573","1.0194","1.0966"
"ชลบุรี",4,"cumulative_Lag 4","1.0444","1.0161","1.0735"
"ตรัง",4,"cumulative_Lag 4","0.9315","0.7973","1.0881"
"ตราด",4,"cumulative_Lag 4","1.115","1.0024","1.2404"
"ตาก",4,"cumulative_Lag 4","0.9883","0.9516","1.0265"
"นครปฐม",4,"cumulative_Lag 4","1.0586","1.0259","1.0922"
"นครพนม",4,"cumulative_Lag 4","0.9971","0.9637","1.0317"
"นครราชสีมา",4,"cumulative_Lag 4","1.0648","1.0432","1.0869"
"นครศรีธรรมราช",4,"cumulative_Lag 4","1.032","0.9674","1.1008"
"นครสวรรค์",4,"cumulative_Lag 4","1.0256","0.9948","1.0573"
"นราธิวาส",4,"cumulative_Lag 4","0.993","0.9363","1.0532"
"น่าน",4,"cumulative_Lag 4","1.0073","0.9844","1.0308"
"บุรีรัมย์",4,"cumulative_Lag 4","1.0687","1.0081","1.133"
"ปทุมธานี",4,"cumulative_Lag 4","1.0235","0.9898","1.0583"
"ประจวบคีรีขันธ์",4,"cumulative_Lag 4","1.119","1.0337","1.2114"
"ปราจีนบุรี",4,"cumulative_Lag 4","1.0426","1.0067","1.0797"
"พระนครศรีอยุธยา",4,"cumulative_Lag 4","1.0209","0.9881","1.0548"
"พะเยา",4,"cumulative_Lag 4","0.9806","0.9572","1.0045"
"พิจิตร",4,"cumulative_Lag 4","1.0157","0.9429","1.0942"
"พิษณุโลก",4,"cumulative_Lag 4","1.0364","1.0096","1.064"
"ภูเก็ต",4,"cumulative_Lag 4","0.9785","0.872","1.098"
"มุกดาหาร",4,"cumulative_Lag 4","0.9258","0.7762","1.1043"
"ยะลา",4,"cumulative_Lag 4","1.0429","0.9785","1.1115"
"ระยอง",4,"cumulative_Lag 4","1.0279","0.9884","1.0691"
"ราชบุรี",4,"cumulative_Lag 4","1.0249","1.004","1.0462"
"ลพบุรี",4,"cumulative_Lag 4","1.0872","1.025","1.1531"
"ลำปาง",4,"cumulative_Lag 4","0.9982","0.976","1.021"
"ลำพูน",4,"cumulative_Lag 4","1.0134","0.985","1.0427"
"สกลนคร",4,"cumulative_Lag 4","1.0281","0.9756","1.0833"
"สงขลา",4,"cumulative_Lag 4","1.0321","0.9849","1.0814"
"สตูล",4,"cumulative_Lag 4","0.9804","0.8937","1.0755"
"สมุทรปราการ",4,"cumulative_Lag 4","1.0312","1.0034","1.0598"
"สมุทรสงคราม",4,"cumulative_Lag 4","1.0641","1.0033","1.1286"
"สระแก้ว",4,"cumulative_Lag 4","1.0365","0.9957","1.0791"
"สุพรรณบุรี",4,"cumulative_Lag 4","1.0074","0.9679","1.0485"
"สุราษฎร์ธานี",4,"cumulative_Lag 4","1.0648","1.0089","1.1237"
"สุโขทัย",4,"cumulative_Lag 4","1.0155","0.9739","1.059"
"หนองคาย",4,"cumulative_Lag 4","1.0012","0.9741","1.029"
"อุดรธานี",4,"cumulative_Lag 4","1.0562","1.0191","1.0947"
"อุตรดิตถ์",4,"cumulative_Lag 4","1.029","0.971","1.0906"
"อุทัยธานี",4,"cumulative_Lag 4","1.0512","0.9649","1.1452"
"อุบลราชธานี",4,"cumulative_Lag 4","1.0145","0.9966","1.0326"
"เชียงราย",4,"cumulative_Lag 4","0.9899","0.9801","0.9997"
"เชียงใหม่",4,"cumulative_Lag 4","1.0117","0.9971","1.0265"
"เพชรบูรณ์",4,"cumulative_Lag 4","1.0034","0.9342","1.0777"
"เลย",4,"cumulative_Lag 4","0.9824","0.9567","1.0087"
"แพร่",4,"cumulative_Lag 4","0.9934","0.9674","1.0202"
"แม่ฮ่องสอน",4,"cumulative_Lag 4","1.0222","0.9955","1.0497"
"กรุงเทพมหานคร",5,"cumulative_Lag 5","1.0456","1.0292","1.0623"
"กาญจนบุรี",5,"cumulative_Lag 5","1.0095","0.9794","1.0404"
"กำแพงเพชร",5,"cumulative_Lag 5","0.9916","0.9199","1.069"
"ขอนแก่น",5,"cumulative_Lag 5","1.0145","0.9926","1.0368"
"จันทบุรี",5,"cumulative_Lag 5","0.9978","0.8908","1.1177"
"ฉะเชิงเทรา",5,"cumulative_Lag 5","1.0555","1.015","1.0977"
"ชลบุรี",5,"cumulative_Lag 5","1.043","1.0127","1.0742"
"ตรัง",5,"cumulative_Lag 5","0.9127","0.7735","1.0769"
"ตราด",5,"cumulative_Lag 5","1.1","0.98","1.2347"
"ตาก",5,"cumulative_Lag 5","0.9882","0.949","1.029"
"นครปฐม",5,"cumulative_Lag 5","1.0648","1.03","1.1009"
"นครพนม",5,"cumulative_Lag 5","0.9988","0.9628","1.0362"
"นครราชสีมา",5,"cumulative_Lag 5","1.0647","1.0415","1.0884"
"นครศรีธรรมราช",5,"cumulative_Lag 5","1.0303","0.9621","1.1032"
"นครสวรรค์",5,"cumulative_Lag 5","1.028","0.9949","1.0622"
"นราธิวาส",5,"cumulative_Lag 5","1.01","0.9486","1.0754"
"น่าน",5,"cumulative_Lag 5","1.0036","0.9795","1.0282"
"บุรีรัมย์",5,"cumulative_Lag 5","1.0728","1.0079","1.1419"
"ปทุมธานี",5,"cumulative_Lag 5","1.0305","0.9944","1.0679"
"ประจวบคีรีขันธ์",5,"cumulative_Lag 5","1.1323","1.0402","1.2325"
"ปราจีนบุรี",5,"cumulative_Lag 5","1.0376","0.9993","1.0774"
"พระนครศรีอยุธยา",5,"cumulative_Lag 5","1.0225","0.9875","1.0587"
"พะเยา",5,"cumulative_Lag 5","0.9799","0.9548","1.0058"
"พิจิตร",5,"cumulative_Lag 5","1.0177","0.9397","1.1022"
"พิษณุโลก",5,"cumulative_Lag 5","1.0391","1.0101","1.0689"
"ภูเก็ต",5,"cumulative_Lag 5","0.9893","0.8738","1.1199"
"มุกดาหาร",5,"cumulative_Lag 5","0.9241","0.7663","1.1143"
"ยะลา",5,"cumulative_Lag 5","1.0327","0.9646","1.1055"
"ระยอง",5,"cumulative_Lag 5","1.0254","0.9832","1.0694"
"ราชบุรี",5,"cumulative_Lag 5","1.0195","0.9974","1.0422"
"ลพบุรี",5,"cumulative_Lag 5","1.074","1.0074","1.1449"
"ลำปาง",5,"cumulative_Lag 5","1.0013","0.9775","1.0258"
"ลำพูน",5,"cumulative_Lag 5","1.0163","0.9856","1.0479"
"สกลนคร",5,"cumulative_Lag 5","1.0333","0.9763","1.0936"
"สงขลา",5,"cumulative_Lag 5","1.03","0.9794","1.0831"
"สตูล",5,"cumulative_Lag 5","0.9804","0.8881","1.0824"
"สมุทรปราการ",5,"cumulative_Lag 5","1.0273","0.9977","1.0579"
"สมุทรสงคราม",5,"cumulative_Lag 5","1.0853","1.0199","1.155"
"สระแก้ว",5,"cumulative_Lag 5","1.0374","0.9938","1.0829"
"สุพรรณบุรี",5,"cumulative_Lag 5","1.0195","0.9773","1.0636"
"สุราษฎร์ธานี",5,"cumulative_Lag 5","1.0748","1.0141","1.1392"
"สุโขทัย",5,"cumulative_Lag 5","1.011","0.9669","1.0572"
"หนองคาย",5,"cumulative_Lag 5","0.9947","0.966","1.0243"
"อุดรธานี",5,"cumulative_Lag 5","1.0582","1.0181","1.0998"
"อุตรดิตถ์",5,"cumulative_Lag 5","1.0338","0.9709","1.1008"
"อุทัยธานี",5,"cumulative_Lag 5","1.0642","0.9707","1.1667"
"อุบลราชธานี",5,"cumulative_Lag 5","1.011","0.9918","1.0306"
"เชียงราย",5,"cumulative_Lag 5","0.9905","0.9804","1.0006"
"เชียงใหม่",5,"cumulative_Lag 5","1.0114","0.9961","1.027"
"เพชรบูรณ์",5,"cumulative_Lag 5","1.0009","0.9272","1.0805"
"เลย",5,"cumulative_Lag 5","0.9785","0.9508","1.007"
"แพร่",5,"cumulative_Lag 5","1.0006","0.9724","1.0296"
"แม่ฮ่องสอน",5,"cumulative_Lag 5","1.0251","0.9964","1.0546"
"กรุงเทพมหานคร",6,"cumulative_Lag 6","1.0474","1.0304","1.0646"
"กาญจนบุรี",6,"cumulative_Lag 6","1.009","0.9791","1.0399"
"กำแพงเพชร",6,"cumulative_Lag 6","1.0126","0.9388","1.0921"
"ขอนแก่น",6,"cumulative_Lag 6","1.0098","0.987","1.033"
"จันทบุรี",6,"cumulative_Lag 6","1.0119","0.91","1.1251"
"ฉะเชิงเทรา",6,"cumulative_Lag 6","1.0607","1.0191","1.1041"
"ชลบุรี",6,"cumulative_Lag 6","1.0468","1.0154","1.0791"
"ตรัง",6,"cumulative_Lag 6","0.8803","0.7452","1.04"
"ตราด",6,"cumulative_Lag 6","1.0743","0.9626","1.199"
"ตาก",6,"cumulative_Lag 6","0.988","0.9493","1.0283"
"นครปฐม",6,"cumulative_Lag 6","1.0684","1.0329","1.1051"
"นครพนม",6,"cumulative_Lag 6","1.0077","0.97","1.0468"
"นครราชสีมา",6,"cumulative_Lag 6","1.0658","1.0425","1.0897"
"นครศรีธรรมราช",6,"cumulative_Lag 6","1.0519","0.9831","1.1255"
"นครสวรรค์",6,"cumulative_Lag 6","1.0321","0.9985","1.0669"
"นราธิวาส",6,"cumulative_Lag 6","1.0269","0.964","1.0939"
"น่าน",6,"cumulative_Lag 6","0.9941","0.9705","1.0183"
"บุรีรัมย์",6,"cumulative_Lag 6","1.0723","1.0091","1.1396"
"ปทุมธานี",6,"cumulative_Lag 6","1.0321","0.9956","1.07"
"ประจวบคีรีขันธ์",6,"cumulative_Lag 6","1.1413","1.0514","1.2388"
